age,state,race_ethn,investigation,substantiation,fc,tpr
0,NJ,White,0.03301252252382712,0.007475859794770752,0.006006025812774363,0.0016167466804422926
0,NM,AIAN,0.04008689537307043,0.02033805776053413,0.006388086636410682,0.0014799201986599416
0,NM,White,0.06688752385797812,0.03627544467086304,0.010916282542405262,0.0027847761432592505
0,NV,AIAN,0.02423962384734637,0.00649870524316048,0.010166031119770994,0.0023108385602060634
0,NV,White,0.06615082425231082,0.015730217880512747,0.021639091855482732,0.007150657487397208
0,NY,AIAN,0.024615978185179,0.011203376445337586,0.0028201684115083947,2.2325199743227568e-4
0,NY,White,0.04512029808386441,0.017612361223849363,0.004946048583973453,0.00114929377426371
0,OH,AIAN,0.036465075666520234,0.015524567502554532,0.013048094642226034,0.0026267003024379484
0,OH,White,0.05497534515613465,0.019107548816908026,0.010395773768750623,0.0025565487054919093
0,OK,AIAN,0.12945441432754945,0.05984959673724582,0.03907422933686899,0.014491036879096583
0,OK,White,0.08416163116868158,0.032585185161638136,0.01962736452851657,0.007836059078602717
0,OR,AIAN,0.06622159248373131,0.029049110111764285,0.032984487125217295,0.0031203557646572386
0,OR,White,0.07424068598003782,0.02739217506136128,0.015611482654188371,0.004472563545551313
0,SC,AIAN,0.00954546803095373,0.0032544436149295974,0.002222918010477572,9.402030838661149e-5
0,SC,White,0.0684335815282499,0.033248561549221935,0.008962339625654785,0.001982058260855822
0,SD,AIAN,0.08823651928615403,0.04231841717606581,0.04021104697448103,0.008945386064030132
0,SD,White,0.01898187390256859,0.006061357330537002,0.004363636224098543,0.0011370904697605004
0,TN,AIAN,0.038062879494687646,0.009041487728918043,0.00244425848501662,2.3529411764705884e-5
0,TN,White,0.08232911103326912,0.020359794023685474,0.009398577795184195,0.003098764610046315
0,TX,AIAN,0.016977971511624442,0.006724683522872844,0.0034000254286379763,0.0012929457484337327
0,TX,White,0.05724871653672661,0.02481059022349058,0.01055664416834824,0.003984831689509806
0,UT,AIAN,0.030651801587248565,0.019641494889655792,0.00946703165551559,0.0032435129740518965
0,UT,White,0.031238430595004998,0.016671842264733904,0.00704436708675923,0.00309599530966219
0,VA,AIAN,0.0038685853202696865,4.889244233578294e-4,6.156454951773246e-4,1.8111217443425668e-4
0,VA,White,0.04536139953551351,0.006450208903784949,0.00434009704201221,0.001444617491002027
0,VT,AIAN,0.006771234328516249,0.002665433574688531,0,0
0,VT,White,0.04918055090826773,0.008363458794059784,0.023715462753596345,0.009080346691594566
0,WA,AIAN,0.04295143073053889,0.008367510236951554,0.03345459860703022,0.007880646571307387
0,WA,White,0.026801076863721754,0.0037654532638040387,0.01455293412784259,0.004475717514469418
0,WI,AIAN,0.06969155972016856,0.018049947185035768,0.02965749618437827,0.0041588131392787265
0,WI,White,0.030574383188646186,0.0061921203372650125,0.008386889786476935,0.0019470753173607067
0,WV,AIAN,0.025754992296456024,0.0023039817472867694,0.003454231433506045,0.0011527377521613833
0,WV,White,0.19012045760725155,0.04489841117321087,0.0338574554114007,0.014496304229760745
0,WY,AIAN,0.017622001963613926,0.008183471021027334,0.005710720230535636,4.480980756965706e-4
0,WY,White,0.044967946010355364,0.014022552832859771,0.013857886054612929,0.0021009063516299674
1,AK,AIAN,0.09728224865570516,0.03328981631120776,0.020796059888495044,0.002477055518612706
1,AK,White,0.017200440514888744,0.005827705817682754,0.00428554608067761,6.317890648124508e-4
1,AL,AIAN,0.002289736763166687,2.9468690513313186e-4,2.6195153896529146e-4,0
1,AL,White,0.029728366376901526,0.010955236827395786,0.004506068121673015,5.91220109566775e-4
1,AR,AIAN,0.01558583329425259,0.00621777077888142,0.0037659909622265527,0.001026167265264238
1,AR,White,0.07119610695848592,0.01371134866589745,0.008026918015015897,0.0016332919339197302
1,AZ,AIAN,0.025497139313902302,0.005828138303022396,0.006556118612818612,0.0015744141218732412
1,AZ,White,0.03587833864638942,0.007006292671342449,0.008188269740562219,0.0026471016220736645
1,CA,AIAN,0.0143234028979729,0.005188200203140703,0.0057618344000902565,9.213717477477879e-4
1,CA,White,0.021757566751528814,0.005894727730760592,0.0034249519380889332,7.720751704387963e-4
1,CO,AIAN,0.010506080530183119,0.004396564993496617,0.0034254563469484607,3.822483850005733e-4
1,CO,White,0.02367030593968201,0.007327643979229127,0.003611364836748049,5.59779845943355e-4
1,CT,AIAN,0.0074532119463777274,0.004044090323946901,0.0016740849219299548,7.791803023219573e-5
1,CT,White,0.016484295545973554,0.007400726578565055,0.0025431349525388697,5.665626604199396e-4
1,DC,AIAN,2.7218290691344586e-4,0,0,0
1,DC,White,0.019022608948642473,0.0017653009574112018,8.641917363154985e-5,0
1,DE,AIAN,0.0014869888475836429,0,0,0
1,DE,White,0.034534661572775315,0.005596064699418549,0.0017971470290913175,4.121316573312602e-4
1,FL,AIAN,0.011695812865939549,0.0019760865452336297,0.002585715006317419,4.245159609819584e-4
1,FL,White,0.05457568885001526,0.0068075672399259286,0.0065087827908056626,0.0015634470106398125
1,HI,AIAN,0.0061130518000548344,0.0024872003065993017,0.0015786533101479535,2.1420156367141482e-4
1,HI,White,0.01100013539974252,0.004096372288237403,0.003846693173621839,2.1148309706891133e-4
1,IA,AIAN,0.03766407385809881,0.017750500061278127,0.014140104613057421,0.0037948071191103465
1,IA,White,0.034006309487196434,0.012149213021948808,0.006667171518167035,0.0019692643451139197
1,ID,AIAN,0.008274601194894678,0.0019417287405711203,0.004049069211664324,8.014259356747467e-4
1,ID,White,0.0266445731008753,0.005071980587841714,0.004506094895132765,6.453962054279729e-4
1,IL,AIAN,0.006717019199372482,0.001606825391910061,6.682991031419891e-4,0
1,IL,White,0.03269265864857669,0.009466666838940404,0.0023594313118659206,4.750946598255621e-4
1,IN,AIAN,0.018912120543820268,0.004769674908999624,0.0030150753768844224,2.516039753428104e-4
1,IN,White,0.061027622266189796,0.015513446451428735,0.01029925438849251,0.0010104440715826967
1,KS,AIAN,0.018649033825270927,0.0038950592920432474,0.01023204823679883,0.002567865003668378
1,KS,White,0.027710159157133953,0.004062276509129788,0.006721751992132144,0.0015295327937265865
1,KY,AIAN,0.018864182011715767,0.005842919814228636,0.0030300629620364583,5.231219920485458e-5
1,KY,White,0.056839871631092734,0.020313173878858257,0.00582490236458697,7.253864306685171e-4
1,LA,AIAN,0.0028769376183200076,7.41820721842843e-4,3.0550914346985956e-4,2.182453077258839e-5
1,LA,White,0.02162000913026528,0.00876863797994357,0.004683171773840517,0.0011039934546729494
1,MA,AIAN,0.029363175157105716,0.013089816617996387,0.006871073507037413,0.0018624089088640867
1,MA,White,0.0304446809792646,0.01405855548400834,0.003595735226825742,4.7841032176048574e-4
1,MD,AIAN,0.0030243115460493464,8.123013374480578e-4,3.139216094868847e-4,3.693580556991948e-5
1,MD,White,0.016323835873653124,0.004322395645154907,0.0014646101180101853,2.1928440271714895e-4
1,ME,AIAN,0.0420778455128014,0.014501140474245508,0.005332022043590833,6.022282445046673e-4
1,ME,White,0.041663546182865045,0.014221713972500239,0.005356949271689881,0.0016905414252556914
1,MI,AIAN,0.030615393148693357,0.008664438085325568,0.004737354753386434,0.0012025425184676174
1,MI,White,0.04257068960567704,0.010760493181828182,0.003347079525699705,0.0012017248059718747
1,MN,AIAN,0.054716873349867204,0.017685925064161584,0.030856151323649265,0.0033853339070397605
1,MN,White,0.014698513395923284,0.003348027743089585,0.003339678114210618,8.112469053201993e-4
1,MO,AIAN,0.015288273609256883,0.0014387971959171704,0.0033959081380228566,3.059275853713842e-4
1,MO,White,0.040009561876115915,0.004384581509691134,0.0066512479627219515,0.0010667509324007564
1,MS,AIAN,0.0038779832346239294,9.915716410510659e-4,3.306194999788231e-4,0
1,MS,White,0.037496140901405545,0.011984081417886922,0.00648355115821524,2.159430774047961e-4
1,MT,AIAN,0.055186184356566886,0.025223934234193827,0.02896848344408197,0.0037664783427495286
1,MT,White,0.04236665076833803,0.012525808397072038,0.009008135360160378,0.0013256599366629142
1,NC,AIAN,0.02515204287368648,0.0020795479192397466,0.0033286216020946206,4.345484038186638e-4
1,NC,White,0.037430671101680836,0.0029900743276479735,0.004023346019673458,8.649357647206238e-4
1,ND,AIAN,0.046533819407324394,0.018663501948983204,0.016837096365750467,0.0028726547569040478
1,ND,White,0.02528222926683962,0.007468392805944676,0.003576928039291621,4.0428780471643495e-4
1,NE,AIAN,0.0507941818462065,0.015603544558200913,0.01092465466770615,0.0024074014197816634
1,NE,White,0.02945996925493785,0.005640004397736334,0.004700805130627808,8.870647395724063e-4
1,NH,AIAN,0.019231465688218763,0.00397570485530962,0,0
1,NH,White,0.03169875106781094,0.004577128135649153,0.0032542035288170633,5.236287472182224e-4
1,NJ,AIAN,0.005956068320712368,5.715878093328953e-4,3.154014477620768e-4,0
1,NJ,White,0.018584392537105646,0.002933365115987194,0.0020407741565901453,3.4709941322624507e-4
1,NM,AIAN,0.025131369124892156,0.011590354407808357,0.004089208420372297,5.087896398165554e-4
1,NM,White,0.03708202397023843,0.01345184461462548,0.004677445317201006,8.903204653912869e-4
1,NV,AIAN,0.0095271771200124,0.003002594180751607,0.0035346560905510664,7.114905727499111e-4
1,NV,White,0.03159450425103294,0.0069325506298426095,0.007441489325521718,0.0012386931023145211
1,NY,AIAN,0.015738601763719533,0.006333906867739088,0.0012958983122233069,1.0496891613441993e-4
1,NY,White,0.026224435778870653,0.009670834138593853,0.0015899589024720709,2.6451891412037514e-4
1,OH,AIAN,0.01721834070807032,0.006548804680208,0.00545759539806212,9.17130691123485e-4
1,OH,White,0.025089340361602323,0.006632161572662489,0.003464442482788157,4.559673907344184e-4
1,OK,AIAN,0.06281795207064049,0.024544554482049685,0.013259689960104449,0.0032779208616249126
1,OK,White,0.04077757017337939,0.013246127275999293,0.005884940753935915,0.0016117083747402656
1,OR,AIAN,0.03307283366263704,0.013827983894586844,0.012683021286733015,7.236333915072099e-4
1,OR,White,0.04342670101953734,0.014293636023447302,0.006499586941710847,9.097407122020779e-4
1,SC,AIAN,0.0040693506793032025,0.0012313070534097936,4.105847147870293e-4,2.933239469670304e-5
1,SC,White,0.04166071268619685,0.015562598372878222,0.004169522224698715,5.87416268296365e-4
1,SD,AIAN,0.04614670837221019,0.02194785562372469,0.02149532710280374,0.0036149312377210217
1,SD,White,0.010918940494269454,0.0033143178672137633,0.002659448164505865,4.99185851646719e-4
1,TN,AIAN,0.016684249313547006,0.0017986597968703405,0.0013992517716372847,0
1,TN,White,0.03898246410540379,0.0046614268267493476,0.004074286098336055,8.17845823422303e-4
1,TX,AIAN,0.010704076033339317,0.0030959472638353437,0.001458363779526091,3.810249571346923e-4
1,TX,White,0.030926159422161516,0.010262683211191366,0.004227267537615804,0.0010238555143214762
1,UT,AIAN,0.015457194241159591,0.009345152317941467,0.003875499576117234,0.0012127091923356777
1,UT,White,0.01779102594372357,0.007104801664501196,0.0026676170727492655,9.134073607661811e-4
1,VA,AIAN,0.0035794965162971914,5.64130019818808e-4,3.6398844090377983e-4,0
1,VA,White,0.02652958464835639,0.004053490378321322,0.0017009933371182346,4.3656981217213324e-4
1,VT,AIAN,0.007905875054384016,0.001321632716981554,0,0
1,VT,White,0.0386996335438585,0.007465230059970993,0.009548511104077518,0.002546424924424062
1,WA,AIAN,0.03488012119591062,0.004468050376952936,0.008962210825906453,0.0014900258028196383
1,WA,White,0.02332893795645857,0.0024691846870332655,0.0040777344802080066,8.102815599408628e-4
1,WI,AIAN,0.03551203329870064,0.010499166899458814,0.012832584432412515,8.32909166628106e-4
1,WI,White,0.01748822752577493,0.0034157446728403855,0.0031577460764751703,3.8656693390028e-4
1,WV,AIAN,0.030800593096877556,5.737234652897303e-4,1.4343086632243257e-4,0
1,WV,White,0.132514111527071,0.016539650858928518,0.0130800204125175,0.004238598742167184
1,WY,AIAN,0.012391998385898996,0.004722090680632717,0.0053298049714454124,4.070832485243233e-4
1,WY,White,0.03189033559632018,0.00893975803585511,0.008054692894392325,6.068069461548072e-4
2,AK,AIAN,0.09064887729576376,0.029275506993438363,0.01745935469962031,0.0022539444027047336
2,AK,White,0.01794397216604918,0.005012296049346826,0.003903727082957311,5.612827181051094e-4
2,AL,AIAN,0.0024221579558541617,0.0010124995835721204,0,0
2,AL,White,0.028838201722165117,0.010025875424691813,0.004014703612267477,4.657262983003008e-4
2,AR,AIAN,0.020137404773425953,0.00677659814772984,0.005255865690211596,0.0013590033975084937
2,AR,White,0.0684459975295059,0.013051763696807803,0.0071277163456378205,0.0012427158379095505
2,AZ,AIAN,0.024520284635220123,0.005742407368743736,0.006064397360170679,0.0010988833170393667
2,AZ,White,0.03529127909537835,0.006457531501435401,0.007558214062758054,0.002144372314506747
2,CA,AIAN,0.013202160077725601,0.004512127642995304,0.004627043055033201,7.989925923888345e-4
2,CA,White,0.021318539454418937,0.005344100568201048,0.002955864489904131,6.182864589835832e-4
2,CO,AIAN,0.010451865296634767,0.0036839645009816356,0.0025762454338067627,7.936822889797215e-5
2,CO,White,0.023267611680840593,0.007089262288681579,0.002813339613869093,3.9758796307763573e-4
2,CT,AIAN,0.006121240910476804,0.002601501074668054,0.0013016129445548401,3.348601868191837e-4
2,CT,White,0.016236649262637588,0.006272449163140431,0.0020096532825767347,4.432809022449775e-4
2,DC,AIAN,2.714440825190011e-4,0,0,0
2,DC,White,0.021065206429414233,0.0023517488576887766,2.4202129856360803e-4,0
2,DE,AIAN,0.004002668445630421,0.001336005344021376,0,0
2,DE,White,0.03454921999228243,0.005667388997351675,0.0018789028680899664,4.7927150730889045e-4
2,FL,AIAN,0.00868157032811849,0.0014522010621666063,0.001724866957495083,1.755458175177213e-4
2,FL,White,0.05158576710550811,0.005263534974371443,0.005668986148411161,0.0012486540973428713
2,HI,AIAN,0.005595171937151159,0.001777465540996773,0.0014495610638477735,2.7367268746579096e-5
2,HI,White,0.011941719264557529,0.004109738454677058,0.004303857896798971,4.710043875527499e-4
2,IA,AIAN,0.030207409741344494,0.01435062670892903,0.011258300000262554,0.0029647891579247807
2,IA,White,0.03268873923293319,0.01123027107521659,0.00540933101301366,0.001363308493857947
2,ID,AIAN,0.0062622015912183774,0.0015159994297444792,0.0020602354485690895,4.0291324452157516e-4
2,ID,White,0.026408130806035233,0.00442110100179617,0.004001651859800332,5.83962155728764e-4
2,IL,AIAN,0.00603040349298358,0.00164360343506136,4.625341045125522e-4,1.7133849633335617e-5
2,IL,White,0.032364768626450886,0.008400059461240943,0.0018552797072531907,3.680797553778545e-4
2,IN,AIAN,0.023863897601678376,0.006100422336931019,0.004256627793786615,0
2,IN,White,0.058757970336874465,0.013983686561931125,0.008240841835191847,6.717656239816986e-4
2,KS,AIAN,0.015927770474780056,0.0024065726869651038,0.007001166861143525,0.0010803024846957148
2,KS,White,0.02807873053757171,0.004057504180008209,0.005496952108956348,0.0011156549471602736
2,KY,AIAN,0.01604887054720496,0.006264828335074143,0.0015328225355241275,4.9475559073817524e-5
2,KY,White,0.05381565374856039,0.018400781085885564,0.00537788700529431,6.85065908773068e-4
2,LA,AIAN,0.0028758275719991924,9.666849379139806e-4,3.2232186620165953e-4,0
2,LA,White,0.022125868897946942,0.008740806597933939,0.004047359738659456,7.351369888348776e-4
2,MA,AIAN,0.031179600062592884,0.012274423762550434,0.005740187897728012,0.0012165450121654502
2,MA,White,0.029113169121089966,0.012019551161327382,0.0032088247081072593,4.780034867667139e-4
2,MD,AIAN,0.0023192665329482332,4.2715166860694093e-4,1.4858565069962094e-4,0
2,MD,White,0.01683593479416806,0.004106553676787141,0.001323319933354536,1.5905749437861155e-4
2,ME,AIAN,0.042417213492605625,0.012351282025137893,0.008381872334872769,0.0018861993083935868
2,ME,White,0.03777003013699586,0.012442127490938898,0.005033139726890823,0.0016219743896293244
2,MI,AIAN,0.029648467792766364,0.008260466217042309,0.004180714642468531,7.786434430022124e-4
2,MI,White,0.040334888408895854,0.010049099525305492,0.002796196440513773,8.266716063541882e-4
2,MN,AIAN,0.05035872147435832,0.01572806027396993,0.02667370411015596,0.002655858085884786
2,MN,White,0.01476370456010619,0.003210911088407072,0.0027489887153042836,6.357330210041089e-4
2,MO,AIAN,0.012659140027363423,7.811483521090387e-4,0.002522873268808226,1.6355045849446529e-4
2,MO,White,0.03841701346358089,0.004019923256065442,0.00569472011751645,8.490413329652202e-4
2,MS,AIAN,0.005928165237791496,7.371913011426465e-4,5.068614844722713e-4,0
2,MS,White,0.037502841122704154,0.011811666907364217,0.00563882811540335,1.8183471224656787e-4
2,MT,AIAN,0.047054025745207693,0.020376990488844747,0.024294450328287035,0.002167274160181263
2,MT,White,0.03894979883719308,0.011384682653696207,0.007527942440959614,0.0010684320236312025
2,NC,AIAN,0.023512750730294355,0.002608103319556571,0.003506666219289839,2.3685650696143022e-4
2,NC,White,0.035981102006716344,0.00266106217854368,0.0034397639958648083,5.687098430072188e-4
2,ND,AIAN,0.04190565601590458,0.015955366818294705,0.014959883828950324,0.0017958695001496557
2,ND,White,0.023248546324133798,0.00679444636982495,0.003647423593600772,2.766912754210109e-4
2,NE,AIAN,0.044418217954945716,0.012980271762979655,0.010584101060443045,0.0018018354719914476
2,NE,White,0.02781208647412752,0.004563914835921643,0.004063913460140813,6.918215525830516e-4
2,NH,AIAN,0.014653187644447903,0.004712045193725794,0.003144654088050314,0.0015735641227380018
2,NH,White,0.03117111322596585,0.004050935228455885,0.003119323206295793,5.465848463344406e-4
2,NJ,AIAN,0.005034200148493444,5.500859485129924e-4,5.311192553388201e-4,0
2,NJ,White,0.019216454321044095,0.0028490452195975655,0.0018283162168031353,2.9282059627623504e-4
2,NM,AIAN,0.024195846965525097,0.009690848431456104,0.0036573235953178507,2.528372318066965e-4
2,NM,White,0.037132013302874356,0.012282558814306484,0.004465304728684112,6.758104109177794e-4
2,NV,AIAN,0.012575521419545994,0.0020727587043010494,0.0028559333134437702,2.990430622009569e-4
2,NV,White,0.030530266231597474,0.007089201804510432,0.006897195922938263,0.0010155592775887288
2,NY,AIAN,0.014270154847341949,0.005150558609697358,8.660007694986865e-4,1.0327180374976094e-4
2,NY,White,0.026460113795650147,0.008517526321868068,0.0013680301070041396,1.9902256264739602e-4
2,OH,AIAN,0.01646999170667844,0.00533512967416621,0.003936556288436196,5.584833053193532e-4
2,OH,White,0.025008431818515805,0.006394786946663038,0.0031263006658304505,4.3344440614973825e-4
2,OK,AIAN,0.05946775241112263,0.022468865306572078,0.012083776615594302,0.002599814298978644
2,OK,White,0.03835481741706832,0.011315676256921533,0.004836565140035892,0.0010799947073107058
2,OR,AIAN,0.02894223556025607,0.012155101406320883,0.009717343967625802,6.890425158699193e-4
2,OR,White,0.041932137894558276,0.013123886729886841,0.005366282084297735,7.791581348443376e-4
2,SC,AIAN,0.0061607816781308255,0.0028618701186981723,0.0015213765075390163,2.388059701492537e-4
2,SC,White,0.03957690489387246,0.014048855299947921,0.003335205074272582,3.454025204675458e-4
2,SD,AIAN,0.03788527516825261,0.017077323401491727,0.017758311765876965,0.0029684303421717677
2,SD,White,0.01027665838564154,0.0029322342280797315,0.002225853046340366,4.5030632680389165e-4
2,TN,AIAN,0.01738798302968115,0.0012552089213969922,0.0012119900635859848,1.7323516673884798e-4
2,TN,White,0.03856919412497717,0.004014376823311738,0.003525600728972494,6.368349386321845e-4
2,TX,AIAN,0.009969973794827251,0.003565298441002825,0.0013390005143915228,4.395576180640687e-4
2,TX,White,0.03048787719224924,0.009234247112196557,0.0036255479924578475,8.319683683896457e-4
2,UT,AIAN,0.010631165199822401,0.005843575634406861,0.0024884062888813484,7.924378785305938e-4
2,UT,White,0.018578599574843403,0.006783599829820795,0.002485315880413716,7.446257446257446e-4
2,VA,AIAN,0.0037773519146399445,5.558679095952589e-4,8.967130095333399e-5,0
2,VA,White,0.0265388274161968,0.0039378723376997365,0.0016478530655943326,4.46351849718601e-4
2,VT,AIAN,0.005651957874987803,0.002707905046351965,0,0
2,VT,White,0.03489907967021479,0.0057574038407185784,0.007504485455357584,0.0022679530793969474
2,WA,AIAN,0.029289666174707962,0.0035806802279954642,0.006992908962915196,0.0011427939468785136
2,WA,White,0.023032289071372884,0.0020909689318626117,0.0036332996934745525,5.183855693627623e-4
2,WI,AIAN,0.03462829945883457,0.008662293733371984,0.011431528183678484,4.8584769887726094e-4
2,WI,White,0.017044305847723765,0.0034294831393346823,0.0028719969175882735,2.755640602186528e-4
2,WV,AIAN,0.025968111913282965,0.0017525074407410348,1.4611338398597313e-4,0
2,WV,White,0.1292871829311033,0.015694139413861448,0.011029819189677076,0.0034699533584191433
2,WY,AIAN,0.013910236359393346,0.006195079281866826,0.004928727553888016,4.074149521287431e-4
2,WY,White,0.0289953256486862,0.007408366183563856,0.007421492043846123,2.115506663845991e-4
3,AK,AIAN,0.08860695948488273,0.024179255120676854,0.013668402499742665,0.0018791537005522036
3,AK,White,0.017313331118138504,0.0051229149944852165,0.0034008833534671713,9.282322955309593e-4
3,AL,AIAN,0.002958415053591132,0.0010286588727035422,0,0
3,AL,White,0.027288278393173396,0.008976734953512634,0.0034372459753845043,3.486422424503271e-4
3,AR,AIAN,0.019441137020873793,0.006318315658706088,0.0029963956452034486,0.0013452914798206277
3,AR,White,0.06870061383599084,0.01214382650269343,0.006029833389332728,0.0011306387419269118
3,AZ,AIAN,0.02210789583582068,0.004335185809396505,0.004721448149893433,0.001001872662254434
3,AZ,White,0.03471198213382994,0.005510713774220563,0.0058923152108563345,0.001702647649466088
3,CA,AIAN,0.013864152651627552,0.004216602898602921,0.004516339108927896,7.034106289125864e-4
3,CA,White,0.021261380177078328,0.004688371273789077,0.0025554222249766605,4.383781445677281e-4
3,CO,AIAN,0.009861088703181017,0.0027867862821840464,0.0018214465115484473,1.6294606485253382e-4
3,CO,White,0.022953575059073635,0.006090458241661381,0.002468604420821916,3.8763547597969636e-4
3,CT,AIAN,0.006198812121231681,0.003626897896117801,0.0016094215222795913,0
3,CT,White,0.015850829211770334,0.005348807681840599,0.0018734796827191069,2.637675337582899e-4
3,DC,AIAN,9.116694427312043e-4,0,0,0
3,DC,White,0.022460084185811795,0.002581325834871227,1.2133448547642616e-4,1.2134155220113577e-5
3,DE,AIAN,0.0013879250520471894,0,0,0
3,DE,White,0.035895560810745825,0.005223699219335435,0.0013932172318973418,3.301480163606684e-4
3,FL,AIAN,0.008362775665566551,0.0012947347261305629,0.0013319703386012653,1.5843916049084863e-4
