.imp,age,race_ethn,year,var,pop
1,12,Black,2017,1263,675508
1,12,Hispanic,2003,927,691242
1,12,Hispanic,2004,1013,714861
1,12,Hispanic,2005,1106,731199
1,12,Hispanic,2006,1125,745713
1,12,Hispanic,2007,1079,765757
1,12,Hispanic,2008,850,779189
1,12,Hispanic,2009,1075,786967
1,12,Hispanic,2010,1069,801358
1,12,Hispanic,2011,1129,816701
1,12,Hispanic,2012,1145,848959
1,12,Hispanic,2013,1178,853919
1,12,Hispanic,2014,1148,852489
1,12,Hispanic,2015,1041,869312
1,12,Hispanic,2016,1102,890260
1,12,Hispanic,2017,824,913277
1,12,White,2003,2593,2651550
1,12,White,2004,2809,2587672
1,12,White,2005,2845,2525211
1,12,White,2006,2585,2467183
1,12,White,2007,2550,2449483
1,12,White,2008,2484,2413311
1,12,White,2009,2353,2358688
1,12,White,2010,2568,2337910
1,12,White,2011,2453,2333259
1,12,White,2012,2718,2347602
1,12,White,2013,2728,2300579
1,12,White,2014,2803,2236507
1,12,White,2015,3045,2240176
1,12,White,2016,3039,2246294
1,12,White,2017,2500,2212641
1,13,AI/AN,2003,178,68563
1,13,AI/AN,2004,182,69494
1,13,AI/AN,2005,228,70723
1,13,AI/AN,2006,196,70397
1,13,AI/AN,2007,205,71133
1,13,AI/AN,2008,169,71280
1,13,AI/AN,2009,156,72962
1,13,AI/AN,2010,192,73710
1,13,AI/AN,2011,175,74330
1,13,AI/AN,2012,189,74497
1,13,AI/AN,2013,194,76503
1,13,AI/AN,2014,220,74792
1,13,AI/AN,2015,217,74215
1,13,AI/AN,2016,214,74777
1,13,AI/AN,2017,179,75906
1,13,Asian/PI,2003,103,189553
1,13,Asian/PI,2004,114,191835
1,13,Asian/PI,2005,130,196168
1,13,Asian/PI,2006,96,200920
1,13,Asian/PI,2007,138,205599
1,13,Asian/PI,2008,134,211716
1,13,Asian/PI,2009,129,219928
1,13,Asian/PI,2010,123,221840
1,13,Asian/PI,2011,109,224191
1,13,Asian/PI,2012,101,226043
1,13,Asian/PI,2013,105,239890
1,13,Asian/PI,2014,102,248198
1,13,Asian/PI,2015,132,245038
1,13,Asian/PI,2016,104,260308
1,13,Asian/PI,2017,81,266627
1,13,Black,2003,1469,745602
1,13,Black,2004,1675,738626
1,13,Black,2005,1736,733722
1,13,Black,2006,1749,732131
1,13,Black,2007,1824,715358
1,13,Black,2008,1924,701327
1,13,Black,2009,1616,680958
1,13,Black,2010,1649,676707
1,13,Black,2011,1746,681379
1,13,Black,2012,1612,681574
1,13,Black,2013,1774,701367
1,13,Black,2014,1918,685570
1,13,Black,2015,1976,666412
1,13,Black,2016,1903,660316
1,13,Black,2017,1330,669186
1,13,Hispanic,2003,974,679842
1,13,Hispanic,2004,1145,700723
1,13,Hispanic,2005,1354,724368
1,13,Hispanic,2006,1283,740803
1,13,Hispanic,2007,1271,754454
1,13,Hispanic,2008,1097,774136
1,13,Hispanic,2009,1281,786628
1,13,Hispanic,2010,1227,794334
1,13,Hispanic,2011,1275,805682
1,13,Hispanic,2012,1267,820752
1,13,Hispanic,2013,1259,853275
1,13,Hispanic,2014,1255,859110
1,13,Hispanic,2015,1050,858275
1,13,Hispanic,2016,1092,875457
1,13,Hispanic,2017,884,896477
1,13,White,2003,2823,2717833
1,13,White,2004,3223,2649521
1,13,White,2005,3401,2584093
1,13,White,2006,2952,2520482
1,13,White,2007,2921,2460782
1,13,White,2008,3014,2441557
1,13,White,2009,2715,2403937
1,13,White,2010,2833,2352994
1,13,White,2011,2853,2338549
1,13,White,2012,3118,2333789
1,13,White,2013,2989,2347984
1,13,White,2014,3272,2301352
1,13,White,2015,3265,2237356
1,13,White,2016,3347,2241028
1,13,White,2017,2455,2247119
1,14,AI/AN,2003,149,66366
1,14,AI/AN,2004,204,70135
1,14,AI/AN,2005,227,70996
1,14,AI/AN,2006,222,72192
1,14,AI/AN,2007,231,71760
1,14,AI/AN,2008,202,72502
1,14,AI/AN,2009,181,72511
1,14,AI/AN,2010,192,73569
1,14,AI/AN,2011,186,73788
1,14,AI/AN,2012,214,74349
1,14,AI/AN,2013,177,74489
1,14,AI/AN,2014,214,76560
1,14,AI/AN,2015,234,74852
1,14,AI/AN,2016,226,74289
1,14,AI/AN,2017,157,74829
1,14,Asian/PI,2003,112,187689
1,14,Asian/PI,2004,111,194128
1,14,Asian/PI,2005,138,196447
1,14,Asian/PI,2006,154,200997
1,14,Asian/PI,2007,140,205578
1,14,Asian/PI,2008,141,210144
1,14,Asian/PI,2009,144,216213
1,14,Asian/PI,2010,128,223748
1,14,Asian/PI,2011,126,225714
1,14,Asian/PI,2012,108,228124
1,14,Asian/PI,2013,98,230135
1,14,Asian/PI,2014,109,244106
1,14,Asian/PI,2015,117,252827
1,14,Asian/PI,2016,119,249743
1,14,Asian/PI,2017,83,264835
1,14,Black,2003,1388,700743
1,14,Black,2004,1748,746497
1,14,Black,2005,1863,738815
1,14,Black,2006,2045,732560
1,14,Black,2007,2267,730189
1,14,Black,2008,2166,712420
1,14,Black,2009,2068,697609
1,14,Black,2010,1970,676577
1,14,Black,2011,1993,679067
1,14,Black,2012,2074,683867
1,14,Black,2013,2030,684100
1,14,Black,2014,2175,703924
1,14,Black,2015,2104,688309
1,14,Black,2016,2179,669298
1,14,Black,2017,1532,663348
1,14,Hispanic,2003,969,631493
1,14,Hispanic,2004,1195,690015
1,14,Hispanic,2005,1354,710788
1,14,Hispanic,2006,1437,734506
1,14,Hispanic,2007,1513,750022
1,14,Hispanic,2008,1294,763159
1,14,Hispanic,2009,1419,781800
1,14,Hispanic,2010,1404,791111
1,14,Hispanic,2011,1412,799126
1,14,Hispanic,2012,1396,810022
1,14,Hispanic,2013,1382,825522
1,14,Hispanic,2014,1446,859048
1,14,Hispanic,2015,1175,865660
1,14,Hispanic,2016,1214,865184
1,14,Hispanic,2017,908,882407
1,14,White,2003,2972,2635593
1,14,White,2004,3545,2707484
1,14,White,2005,3850,2636363
1,14,White,2006,3510,2568195
1,14,White,2007,3665,2501955
1,14,White,2008,3599,2439869
1,14,White,2009,3156,2417747
1,14,White,2010,3212,2380485
1,14,White,2011,3243,2353600
1,14,White,2012,3313,2339062
1,14,White,2013,3334,2334314
1,14,White,2014,3514,2348888
1,14,White,2015,3686,2302183
1,14,White,2016,3576,2238213
1,14,White,2017,2666,2241886
1,15,AI/AN,2003,137,66116
1,15,AI/AN,2004,166,68816
1,15,AI/AN,2005,209,72683
1,15,AI/AN,2006,231,73673
1,15,AI/AN,2007,214,74916
1,15,AI/AN,2008,203,74638
1,15,AI/AN,2009,187,75409
1,15,AI/AN,2010,188,75000
1,15,AI/AN,2011,201,73603
1,15,AI/AN,2012,178,73724
1,15,AI/AN,2013,214,74376
1,15,AI/AN,2014,216,74521
1,15,AI/AN,2015,226,76591
1,15,AI/AN,2016,197,74927
1,15,AI/AN,2017,144,74364
1,15,Asian/PI,2003,110,185787
1,15,Asian/PI,2004,109,193789
1,15,Asian/PI,2005,131,200707
1,15,Asian/PI,2006,160,203543
1,15,Asian/PI,2007,148,208322
1,15,Asian/PI,2008,142,213248
1,15,Asian/PI,2009,145,218090
1,15,Asian/PI,2010,118,223398
1,15,Asian/PI,2011,122,228258
1,15,Asian/PI,2012,125,230235
1,15,Asian/PI,2013,132,232875
1,15,Asian/PI,2014,137,235401
1,15,Asian/PI,2015,117,249727
1,15,Asian/PI,2016,125,258356
1,15,Asian/PI,2017,73,255341
1,15,Black,2003,1294,678616
1,15,Black,2004,1618,709790
1,15,Black,2005,1917,757405
1,15,Black,2006,2104,751045
1,15,Black,2007,2250,746023
1,15,Black,2008,2525,744749
1,15,Black,2009,2396,727970
1,15,Black,2010,2264,708920
1,15,Black,2011,2154,678988
1,15,Black,2012,2288,681569
1,15,Black,2013,2223,686611
1,15,Black,2014,2346,686936
1,15,Black,2015,2458,707055
1,15,Black,2016,2356,691581
1,15,Black,2017,1641,672648
1,15,Hispanic,2003,856,625823
1,15,Hispanic,2004,1109,649634
1,15,Hispanic,2005,1328,709230
1,15,Hispanic,2006,1503,731100
1,15,Hispanic,2007,1579,754739
1,15,Hispanic,2008,1389,770745
1,15,Hispanic,2009,1601,783719
1,15,Hispanic,2010,1591,797896
1,15,Hispanic,2011,1537,796798
1,15,Hispanic,2012,1523,804167
1,15,Hispanic,2013,1563,815451
1,15,Hispanic,2014,1463,832146
1,15,Hispanic,2015,1311,866438
1,15,Hispanic,2016,1274,873448
1,15,Hispanic,2017,984,872978
1,15,White,2003,2901,2616312
1,15,White,2004,3545,2642834
1,15,White,2005,3941,2716024
1,15,White,2006,3841,2647154
1,15,White,2007,3924,2580495
1,15,White,2008,3974,2515602
1,15,White,2009,3660,2454719
1,15,White,2010,3606,2425688
1,15,White,2011,3479,2381092
1,15,White,2012,3662,2354187
1,15,White,2013,3580,2339696
1,15,White,2014,3796,2335221
1,15,White,2015,3901,2349824
1,15,White,2016,3747,2303299
1,15,White,2017,2715,2239229
1,16,AI/AN,2003,95,65121
1,16,AI/AN,2004,108,68355
1,16,AI/AN,2005,183,71013
1,16,AI/AN,2006,185,75037
1,16,AI/AN,2007,169,76015
1,16,AI/AN,2008,213,77315
1,16,AI/AN,2009,163,77046
1,16,AI/AN,2010,152,76897
1,16,AI/AN,2011,156,75030
1,16,AI/AN,2012,168,73706
1,16,AI/AN,2013,161,73857
1,16,AI/AN,2014,170,74525
1,16,AI/AN,2015,183,74741
1,16,AI/AN,2016,186,76819
1,16,AI/AN,2017,130,75194
1,16,Asian/PI,2003,78,183063
1,16,Asian/PI,2004,98,192256
1,16,Asian/PI,2005,121,200814
1,16,Asian/PI,2006,121,208352
1,16,Asian/PI,2007,118,211331
1,16,Asian/PI,2008,138,216457
1,16,Asian/PI,2009,148,221590
1,16,Asian/PI,2010,128,226392
1,16,Asian/PI,2011,126,228819
1,16,Asian/PI,2012,136,233938
1,16,Asian/PI,2013,124,236144
1,16,Asian/PI,2014,118,239136
1,16,Asian/PI,2015,118,242010
1,16,Asian/PI,2016,128,256504
1,16,Asian/PI,2017,94,265094
1,16,Black,2003,1029,662048
1,16,Black,2004,1262,686379
1,16,Black,2005,1477,718888
1,16,Black,2006,1670,767801
1,16,Black,2007,2035,761747
1,16,Black,2008,2144,757214
1,16,Black,2009,2069,756583
1,16,Black,2010,2035,740361
1,16,Black,2011,2013,711599
1,16,Black,2012,2128,681700
1,16,Black,2013,2064,684553
1,16,Black,2014,2288,689894
1,16,Black,2015,2323,690478
1,16,Black,2016,2254,710779
1,16,Black,2017,1528,695337
1,16,Hispanic,2003,729,621154
1,16,Hispanic,2004,898,648557
1,16,Hispanic,2005,1119,672631
1,16,Hispanic,2006,1303,732775
1,16,Hispanic,2007,1304,753748
1,16,Hispanic,2008,1255,777375
1,16,Hispanic,2009,1516,792310
1,16,Hispanic,2010,1496,803603
1,16,Hispanic,2011,1397,805090
1,16,Hispanic,2012,1379,802875
1,16,Hispanic,2013,1451,810628
1,16,Hispanic,2014,1381,822907
1,16,Hispanic,2015,1288,840429
1,16,Hispanic,2016,1207,875135
1,16,Hispanic,2017,873,882276
1,16,White,2003,2303,2607755
1,16,White,2004,2874,2618215
1,16,White,2005,3382,2645195
1,16,White,2006,3246,2719032
1,16,White,2007,3623,2649409
1,16,White,2008,3631,2582815
1,16,White,2009,3286,2517809
1,16,White,2010,3286,2465837
1,16,White,2011,3227,2426697
1,16,White,2012,3230,2382096
1,16,White,2013,3265,2355245
1,16,White,2014,3454,2341143
1,16,White,2015,3674,2336715
1,16,White,2016,3616,2351433
1,16,White,2017,2541,2304790
1,17,AI/AN,2003,45,65693
1,17,AI/AN,2004,50,67518
1,17,AI/AN,2005,83,70700
1,17,AI/AN,2006,99,73308
1,17,AI/AN,2007,95,77202
1,17,AI/AN,2008,127,78221
1,17,AI/AN,2009,111,79370
1,17,AI/AN,2010,91,78731
1,17,AI/AN,2011,89,76982
1,17,AI/AN,2012,102,75202
1,17,AI/AN,2013,117,73776
1,17,AI/AN,2014,123,74009
1,17,AI/AN,2015,128,74790
1,17,AI/AN,2016,140,74961
1,17,AI/AN,2017,82,77042
1,17,Asian/PI,2003,64,188243
1,17,Asian/PI,2004,49,189743
1,17,Asian/PI,2005,69,199320
1,17,Asian/PI,2006,72,208354
1,17,Asian/PI,2007,84,215902
1,17,Asian/PI,2008,75,219037
1,17,Asian/PI,2009,92,224108
1,17,Asian/PI,2010,78,229094
1,17,Asian/PI,2011,71,233359
1,17,Asian/PI,2012,94,236235
1,17,Asian/PI,2013,101,241593
1,17,Asian/PI,2014,107,244512
1,17,Asian/PI,2015,110,247685
1,17,Asian/PI,2016,92,250937
1,17,Asian/PI,2017,76,265351
1,17,Black,2003,464,654394
1,17,Black,2004,569,666372
1,17,Black,2005,759,690786
1,17,Black,2006,922,722774
1,17,Black,2007,1031,771439
1,17,Black,2008,1182,764907
1,17,Black,2009,1175,759937
1,17,Black,2010,1250,759683
1,17,Black,2011,1145,743656
1,17,Black,2012,1261,714890
1,17,Black,2013,1258,685159
1,17,Black,2014,1346,688153
1,17,Black,2015,1526,693734
1,17,Black,2016,1426,694588
1,17,Black,2017,1050,714819
1,17,Hispanic,2003,371,627556
1,17,Hispanic,2004,466,643997
1,17,Hispanic,2005,591,670892
1,17,Hispanic,2006,742,694600
1,17,Hispanic,2007,703,752691
1,17,Hispanic,2008,719,772547
1,17,Hispanic,2009,878,793990
1,17,Hispanic,2010,897,805983
1,17,Hispanic,2011,854,812966
1,17,Hispanic,2012,937,812879
1,17,Hispanic,2013,1005,810599
1,17,Hispanic,2014,938,819018
1,17,Hispanic,2015,848,832269
1,17,Hispanic,2016,825,850274
1,17,Hispanic,2017,613,885143
1,17,White,2003,1186,2624427
1,17,White,2004,1369,2599678
1,17,White,2005,1690,2608495
1,17,White,2006,1659,2632457
1,17,White,2007,1804,2703811
1,17,White,2008,2057,2632348
1,17,White,2009,2042,2563936
1,17,White,2010,1952,2502667
1,17,White,2011,1949,2467621
1,17,White,2012,2073,2428758
1,17,White,2013,1899,2384311
1,17,White,2014,2080,2357827
1,17,White,2015,2253,2343866
1,17,White,2016,2306,2339488
1,17,White,2017,1623,2354220
1,18,AI/AN,2006,5,72227
1,18,AI/AN,2007,2,74595
1,18,AI/AN,2008,1,79279
1,18,AI/AN,2011,3,78891
1,18,AI/AN,2012,1,76998
1,18,AI/AN,2013,2,75262
1,18,AI/AN,2016,3,74924
1,18,AI/AN,2017,2,75169
1,18,Asian/PI,2005,2,203953
1,18,Asian/PI,2007,1,225707
1,18,Asian/PI,2008,1,234773
1,18,Asian/PI,2010,3,241337
1,18,Asian/PI,2012,1,243502
1,18,Asian/PI,2013,2,247071
1,18,Asian/PI,2014,1,253538
1,18,Asian/PI,2016,1,260616
1,18,Black,2003,4,652277
1,18,Black,2004,4,663260
1,18,Black,2005,6,676165
1,18,Black,2006,11,701453
1,18,Black,2007,6,734367
1,18,Black,2008,14,784013
1,18,Black,2009,19,778126
1,18,Black,2010,17,773569
1,18,Black,2011,25,762808
1,18,Black,2012,30,746878
1,18,Black,2013,22,718332
1,18,Black,2014,25,688809
1,18,Black,2015,18,692203
1,18,Black,2016,30,697896
1,18,Black,2017,25,698785
1,18,Hispanic,2004,1,656296
1,18,Hispanic,2005,7,673233
1,18,Hispanic,2006,3,700607
1,18,Hispanic,2007,7,723296
1,18,Hispanic,2008,8,780718
1,18,Hispanic,2009,17,798995
1,18,Hispanic,2010,18,819487
1,18,Hispanic,2011,18,817099
1,18,Hispanic,2012,12,822116
1,18,Hispanic,2013,17,821415
1,18,Hispanic,2014,23,819466
1,18,Hispanic,2015,15,828986
1,18,Hispanic,2016,16,842804
1,18,Hispanic,2017,12,860841
1,18,White,2003,4,2645332
1,18,White,2004,14,2626506
1,18,White,2005,19,2602368
1,18,White,2006,22,2611483
1,18,White,2007,27,2636673
1,18,White,2008,28,2709340
1,18,White,2009,33,2637980
1,18,White,2010,36,2574900
1,18,White,2011,34,2503965
1,18,White,2012,43,2469526
1,18,White,2013,35,2430981
1,18,White,2014,30,2387093
1,18,White,2015,27,2361009
1,18,White,2016,27,2347050
1,18,White,2017,23,2342735
