.imp,age,race_ethn,year,var,pop
0,105,Hispanic,2006,1,NA
0,106,NA,2007,1,NA
0,107,White,2008,1,NA
0,113,Black,2013,1,NA
0,113,White,2013,1,NA
0,113,NA,2013,7,NA
0,114,Asian/PI,2014,1,NA
0,114,Black,2014,3,NA
0,114,Hispanic,2014,2,NA
0,114,White,2014,2,NA
0,114,NA,2014,4,NA
1,0,AI/AN,2001,4,57488
1,0,AI/AN,2002,712,57852
1,0,AI/AN,2003,1359,59984
1,0,AI/AN,2004,1452,61748
1,0,AI/AN,2005,1869,64831
1,0,AI/AN,2006,1872,67569
1,0,AI/AN,2007,1990,73439
1,0,AI/AN,2008,1916,77636
1,0,AI/AN,2009,1814,77503
1,0,AI/AN,2010,1931,77301
1,0,AI/AN,2011,2009,75655
1,0,AI/AN,2012,2175,77374
1,0,AI/AN,2013,2415,76341
1,0,AI/AN,2014,2541,76985
1,0,AI/AN,2015,2721,76606
1,0,AI/AN,2016,2885,76508
1,0,AI/AN,2017,1795,76351
1,0,Asian/PI,2001,4,194002
1,0,Asian/PI,2002,429,194035
1,0,Asian/PI,2003,1006,205463
1,0,Asian/PI,2004,1088,211877
1,0,Asian/PI,2005,1120,216526
1,0,Asian/PI,2006,1115,217976
1,0,Asian/PI,2007,1133,228248
1,0,Asian/PI,2008,1074,237317
1,0,Asian/PI,2009,1090,230615
1,0,Asian/PI,2010,1041,225912
1,0,Asian/PI,2011,1061,220381
1,0,Asian/PI,2012,1093,227262
1,0,Asian/PI,2013,1146,239465
1,0,Asian/PI,2014,1300,239770
1,0,Asian/PI,2015,1272,250980
1,0,Asian/PI,2016,1236,246177
1,0,Asian/PI,2017,811,247551
1,0,Black,2001,198,643336
1,0,Black,2002,7578,625877
1,0,Black,2003,17349,619402
1,0,Black,2004,17216,631136
1,0,Black,2005,19210,647278
1,0,Black,2006,20885,663764
1,0,Black,2007,21432,695745
1,0,Black,2008,22480,696946
1,0,Black,2009,22231,683772
1,0,Black,2010,22477,670157
1,0,Black,2011,22936,670857
1,0,Black,2012,23954,669168
1,0,Black,2013,25801,671681
1,0,Black,2014,27059,678361
1,0,Black,2015,27620,682683
1,0,Black,2016,29096,678432
1,0,Black,2017,18684,676082
1,0,Hispanic,2001,113,801488
1,0,Hispanic,2002,4078,820888
1,0,Hispanic,2003,9716,840045
1,0,Hispanic,2004,10790,858324
1,0,Hispanic,2005,12553,873526
1,0,Hispanic,2006,15139,902397
1,0,Hispanic,2007,15069,941626
1,0,Hispanic,2008,15126,938820
1,0,Hispanic,2009,15073,905476
1,0,Hispanic,2010,15646,896006
1,0,Hispanic,2011,15589,913501
1,0,Hispanic,2012,16172,884943
1,0,Hispanic,2013,16901,880677
1,0,Hispanic,2014,18412,885824
1,0,Hispanic,2015,17946,900227
1,0,Hispanic,2016,17699,907133
1,0,Hispanic,2017,10914,899600
1,0,White,2000,1,2278263
1,0,White,2001,212,2316344
1,0,White,2002,11220,2252809
1,0,White,2003,26623,2250977
1,0,White,2004,27311,2251173
1,0,White,2005,30867,2202232
1,0,White,2006,33054,2190032
1,0,White,2007,31768,2208939
1,0,White,2008,32380,2182016
1,0,White,2009,32429,2106221
1,0,White,2010,32896,2082078
1,0,White,2011,32767,2082577
1,0,White,2012,34915,2067739
1,0,White,2013,38490,2063044
1,0,White,2014,41021,2073785
1,0,White,2015,42752,2073798
1,0,White,2016,43628,2047127
1,0,White,2017,27464,2039711
1,1,AI/AN,2001,4,55012
1,1,AI/AN,2002,406,57596
1,1,AI/AN,2003,686,57898
1,1,AI/AN,2004,710,59956
1,1,AI/AN,2005,946,61659
1,1,AI/AN,2006,884,64676
1,1,AI/AN,2007,969,67204
1,1,AI/AN,2008,948,73041
1,1,AI/AN,2009,953,77079
1,1,AI/AN,2010,1009,76991
1,1,AI/AN,2011,1022,77368
1,1,AI/AN,2012,1033,75665
1,1,AI/AN,2013,1076,77434
1,1,AI/AN,2014,1121,76355
1,1,AI/AN,2015,1181,76991
1,1,AI/AN,2016,1211,76634
1,1,AI/AN,2017,672,76541
1,1,Asian/PI,2001,3,179316
1,1,Asian/PI,2002,288,199452
1,1,Asian/PI,2003,545,198411
1,1,Asian/PI,2004,552,208507
1,1,Asian/PI,2005,558,214483
1,1,Asian/PI,2006,583,218615
1,1,Asian/PI,2007,521,218762
1,1,Asian/PI,2008,598,227919
1,1,Asian/PI,2009,626,235500
1,1,Asian/PI,2010,612,229007
1,1,Asian/PI,2011,521,233351
1,1,Asian/PI,2012,542,227844
1,1,Asian/PI,2013,583,235354
1,1,Asian/PI,2014,596,248048
1,1,Asian/PI,2015,547,248684
1,1,Asian/PI,2016,598,260339
1,1,Asian/PI,2017,386,255569
1,1,Black,2000,2,614868
1,1,Black,2001,121,620732
1,1,Black,2002,4049,641683
1,1,Black,2003,8555,624188
1,1,Black,2004,8131,617670
1,1,Black,2005,9082,629728
1,1,Black,2006,9946,644995
1,1,Black,2007,9796,661120
1,1,Black,2008,10457,692675
1,1,Black,2009,10644,693755
1,1,Black,2010,10301,674894
1,1,Black,2011,10310,671498
1,1,Black,2012,10286,672414
1,1,Black,2013,10644,671155
1,1,Black,2014,11343,673882
1,1,Black,2015,11047,680660
1,1,Black,2016,11301,685141
1,1,Black,2017,7000,680943
1,1,Hispanic,2001,67,733260
1,1,Hispanic,2002,2465,803132
1,1,Hispanic,2003,5599,818346
1,1,Hispanic,2004,5850,833685
1,1,Hispanic,2005,6851,849671
1,1,Hispanic,2006,8519,862369
1,1,Hispanic,2007,8529,887759
1,1,Hispanic,2008,8664,923309
1,1,Hispanic,2009,8976,917596
1,1,Hispanic,2010,9117,883140
1,1,Hispanic,2011,8594,900683
1,1,Hispanic,2012,8499,917561
1,1,Hispanic,2013,8200,889390
1,1,Hispanic,2014,8869,885591
1,1,Hispanic,2015,7945,891119
1,1,Hispanic,2016,8143,905863
1,1,Hispanic,2017,4812,912725
1,1,White,2001,140,2267087
1,1,White,2002,7529,2302811
1,1,White,2003,16822,2237296
1,1,White,2004,15881,2233245
1,1,White,2005,16994,2231740
1,1,White,2006,18257,2181469
1,1,White,2007,16983,2167370
1,1,White,2008,17620,2183812
1,1,White,2009,18005,2154867
1,1,White,2010,17700,2093663
1,1,White,2011,16546,2083156
1,1,White,2012,16506,2083780
1,1,White,2013,16960,2069108
1,1,White,2014,17507,2064813
1,1,White,2015,17632,2075735
1,1,White,2016,18236,2076040
1,1,White,2017,10893,2049474
1,2,AI/AN,2001,3,54175
1,2,AI/AN,2002,382,55604
1,2,AI/AN,2003,709,58429
1,2,AI/AN,2004,640,58962
1,2,AI/AN,2005,822,61418
1,2,AI/AN,2006,804,63530
1,2,AI/AN,2007,812,66997
1,2,AI/AN,2008,796,70104
1,2,AI/AN,2009,836,76699
1,2,AI/AN,2010,897,79441
1,2,AI/AN,2011,930,76925
1,2,AI/AN,2012,983,77350
1,2,AI/AN,2013,934,75655
1,2,AI/AN,2014,977,77443
1,2,AI/AN,2015,1026,76335
1,2,AI/AN,2016,1045,77049
1,2,AI/AN,2017,602,76721
1,2,Asian/PI,2001,9,172980
1,2,Asian/PI,2002,246,184106
1,2,Asian/PI,2003,554,203755
1,2,Asian/PI,2004,534,202566
1,2,Asian/PI,2005,518,212975
1,2,Asian/PI,2006,508,219434
1,2,Asian/PI,2007,511,223316
1,2,Asian/PI,2008,558,223537
1,2,Asian/PI,2009,605,232691
1,2,Asian/PI,2010,494,240801
1,2,Asian/PI,2011,549,235411
1,2,Asian/PI,2012,556,239737
1,2,Asian/PI,2013,515,234653
1,2,Asian/PI,2014,530,242736
1,2,Asian/PI,2015,522,255882
1,2,Asian/PI,2016,542,256629
1,2,Asian/PI,2017,381,268296
1,2,Black,2000,2,620562
1,2,Black,2001,107,614138
1,2,Black,2002,3768,620235
1,2,Black,2003,8305,641079
1,2,Black,2004,7639,623792
1,2,Black,2005,7845,617883
1,2,Black,2006,8959,629361
1,2,Black,2007,8870,644630
1,2,Black,2008,9094,660709
1,2,Black,2009,9255,692451
1,2,Black,2010,9218,695418
1,2,Black,2011,9399,676458
1,2,Black,2012,9068,673163
1,2,Black,2013,9435,674683
1,2,Black,2014,9860,673479
1,2,Black,2015,9791,676411
1,2,Black,2016,9661,683261
1,2,Black,2017,6269,687710
1,2,Hispanic,2001,82,687970
1,2,Hispanic,2002,2477,735991
1,2,Hispanic,2003,5605,803024
1,2,Hispanic,2004,5625,816328
1,2,Hispanic,2005,6425,831160
1,2,Hispanic,2006,7833,846507
1,2,Hispanic,2007,7691,858332
1,2,Hispanic,2008,7794,882664
1,2,Hispanic,2009,8158,916762
1,2,Hispanic,2010,8391,914278
1,2,Hispanic,2011,8060,886912
1,2,Hispanic,2012,8008,903989
1,2,Hispanic,2013,7718,921232
1,2,Hispanic,2014,7772,893761
1,2,Hispanic,2015,7381,890238
1,2,Hispanic,2016,7334,896149
1,2,Hispanic,2017,4277,910832
1,2,White,2001,130,2270833
1,2,White,2002,7720,2260178
1,2,White,2003,17271,2296549
1,2,White,2004,15598,2232087
1,2,White,2005,16232,2229882
1,2,White,2006,17184,2229287
1,2,White,2007,16030,2180204
1,2,White,2008,16284,2167132
1,2,White,2009,16567,2184399
1,2,White,2010,16983,2160678
1,2,White,2011,16386,2094785
1,2,White,2012,16056,2084409
1,2,White,2013,15741,2085072
1,2,White,2014,16289,2070877
1,2,White,2015,16406,2066670
1,2,White,2016,16373,2077903
1,2,White,2017,10052,2078216
1,3,AI/AN,2001,2,53726
1,3,AI/AN,2002,393,55053
1,3,AI/AN,2003,646,56839
1,3,AI/AN,2004,629,59991
1,3,AI/AN,2005,821,60819
1,3,AI/AN,2006,708,63933
1,3,AI/AN,2007,751,66441
1,3,AI/AN,2008,701,70622
1,3,AI/AN,2009,662,74356
1,3,AI/AN,2010,773,80027
1,3,AI/AN,2011,858,79376
1,3,AI/AN,2012,897,76895
1,3,AI/AN,2013,866,77324
1,3,AI/AN,2014,852,75718
1,3,AI/AN,2015,997,77462
1,3,AI/AN,2016,888,76421
1,3,AI/AN,2017,519,77112
1,3,Asian/PI,2001,3,174059
1,3,Asian/PI,2002,264,177265
1,3,Asian/PI,2003,529,188289
1,3,Asian/PI,2004,542,208085
1,3,Asian/PI,2005,509,207410
1,3,Asian/PI,2006,504,218536
1,3,Asian/PI,2007,499,225385
1,3,Asian/PI,2008,525,229738
1,3,Asian/PI,2009,519,230216
1,3,Asian/PI,2010,535,238874
1,3,Asian/PI,2011,567,245842
1,3,Asian/PI,2012,514,240601
1,3,Asian/PI,2013,510,245109
1,3,Asian/PI,2014,526,240600
1,3,Asian/PI,2015,509,248956
1,3,Asian/PI,2016,565,262234
1,3,Asian/PI,2017,387,262900
1,3,Black,2001,100,620211
1,3,Black,2002,3683,614346
1,3,Black,2003,8076,620647
1,3,Black,2004,7516,641787
1,3,Black,2005,7775,625066
1,3,Black,2006,7979,619393
1,3,Black,2007,7999,631309
1,3,Black,2008,8247,646515
1,3,Black,2009,8072,662959
1,3,Black,2010,8336,691968
1,3,Black,2011,8512,696976
1,3,Black,2012,8646,678020
1,3,Black,2013,8505,675083
1,3,Black,2014,8867,676789
1,3,Black,2015,8679,675787
1,3,Black,2016,8760,678938
1,3,Black,2017,5541,685777
1,3,Hispanic,2001,84,679661
1,3,Hispanic,2002,2434,691909
1,3,Hispanic,2003,5341,738389
1,3,Hispanic,2004,5394,804104
1,3,Hispanic,2005,6106,817697
1,3,Hispanic,2006,7340,833142
1,3,Hispanic,2007,7090,848434
1,3,Hispanic,2008,6977,860415
1,3,Hispanic,2009,7457,884628
1,3,Hispanic,2010,7814,915755
1,3,Hispanic,2011,7770,917840
1,3,Hispanic,2012,7724,889927
1,3,Hispanic,2013,7049,907517
1,3,Hispanic,2014,7350,925608
1,3,Hispanic,2015,6814,898502
1,3,Hispanic,2016,6656,895225
1,3,Hispanic,2017,3980,901158
1,3,White,2001,146,2275053
1,3,White,2002,7796,2265763
1,3,White,2003,17130,2256563
1,3,White,2004,15803,2294253
1,3,White,2005,15722,2232261
1,3,White,2006,15921,2231018
1,3,White,2007,14835,2232442
1,3,White,2008,14884,2185030
1,3,White,2009,14977,2173516
1,3,White,2010,15943,2185058
1,3,White,2011,15431,2161609
1,3,White,2012,15330,2095878
1,3,White,2013,14782,2085666
1,3,White,2014,14915,2086709
1,3,White,2015,14957,2072669
1,3,White,2016,14894,2068508
1,3,White,2017,9113,2079808
1,4,AI/AN,2001,1,53798
1,4,AI/AN,2002,375,54742
1,4,AI/AN,2003,656,56395
1,4,AI/AN,2004,620,58604
1,4,AI/AN,2005,706,62141
1,4,AI/AN,2006,663,63454
1,4,AI/AN,2007,654,67107
1,4,AI/AN,2008,591,70217
1,4,AI/AN,2009,570,75092
1,4,AI/AN,2010,644,78341
1,4,AI/AN,2011,758,79990
1,4,AI/AN,2012,783,79340
1,4,AI/AN,2013,870,76882
1,4,AI/AN,2014,817,77268
1,4,AI/AN,2015,845,75847
1,4,AI/AN,2016,853,77503
1,4,AI/AN,2017,489,76452
1,4,Asian/PI,2001,5,176152
1,4,Asian/PI,2002,238,178259
1,4,Asian/PI,2003,554,181333
1,4,Asian/PI,2004,499,192471
1,4,Asian/PI,2005,562,212719
1,4,Asian/PI,2006,559,212586
1,4,Asian/PI,2007,547,223862
1,4,Asian/PI,2008,483,231271
1,4,Asian/PI,2009,517,235860
1,4,Asian/PI,2010,475,236970
1,4,Asian/PI,2011,458,242720
1,4,Asian/PI,2012,505,250110
1,4,Asian/PI,2013,499,244886
1,4,Asian/PI,2014,461,250000
1,4,Asian/PI,2015,529,245742
1,4,Asian/PI,2016,582,254118
1,4,Asian/PI,2017,376,267344
1,4,Black,2000,1,631945
1,4,Black,2001,115,621601
1,4,Black,2002,3754,622148
1,4,Black,2003,7797,617246
1,4,Black,2004,7312,624421
1,4,Black,2005,7441,646661
1,4,Black,2006,7997,631595
1,4,Black,2007,7482,626559
1,4,Black,2008,7629,638943
1,4,Black,2009,7353,654371
1,4,Black,2010,7357,672985
1,4,Black,2011,7957,693575
1,4,Black,2012,8187,698528
1,4,Black,2013,8343,679966
1,4,Black,2014,8475,677312
1,4,Black,2015,8352,679176
1,4,Black,2016,8146,678280
1,4,Black,2017,5084,681363
1,4,Hispanic,2001,92,676480
1,4,Hispanic,2002,2405,685117
1,4,Hispanic,2003,5300,697125
1,4,Hispanic,2004,5558,743723
1,4,Hispanic,2005,6265,810680
1,4,Hispanic,2006,7137,826076
1,4,Hispanic,2007,6766,842336
1,4,Hispanic,2008,6640,858911
1,4,Hispanic,2009,6734,871931
1,4,Hispanic,2010,7173,898069
1,4,Hispanic,2011,7190,919165
1,4,Hispanic,2012,7506,920932
1,4,Hispanic,2013,7226,893401
1,4,Hispanic,2014,7250,911765
1,4,Hispanic,2015,6426,930187
1,4,Hispanic,2016,6275,903451
1,4,Hispanic,2017,3760,900247
1,4,White,2000,1,2364263
1,4,White,2001,185,2299315
1,4,White,2002,7813,2272341
1,4,White,2003,16635,2264774
1,4,White,2004,15313,2257390
1,4,White,2005,15392,2296954
1,4,White,2006,15529,2237169
1,4,White,2007,13824,2238396
1,4,White,2008,13997,2241828
1,4,White,2009,13939,2196203
1,4,White,2010,14172,2190961
1,4,White,2011,14691,2186035
1,4,White,2012,14732,2162534
1,4,White,2013,14723,2097163
1,4,White,2014,14151,2087339
1,4,White,2015,13890,2088383
1,4,White,2016,13861,2074514
1,4,White,2017,8594,2070377
1,5,AI/AN,2001,5,54881
1,5,AI/AN,2002,379,54840
1,5,AI/AN,2003,605,56018
1,5,AI/AN,2004,586,57885
1,5,AI/AN,2005,663,60442
1,5,AI/AN,2006,641,64353
1,5,AI/AN,2007,637,66008
1,5,AI/AN,2008,607,70132
1,5,AI/AN,2009,561,73584
1,5,AI/AN,2010,636,77837
1,5,AI/AN,2011,673,78319
1,5,AI/AN,2012,746,79917
1,5,AI/AN,2013,756,79382
1,5,AI/AN,2014,807,76908
1,5,AI/AN,2015,774,77347
1,5,AI/AN,2016,797,75837
1,5,AI/AN,2017,441,77594
1,5,Asian/PI,2001,4,178867
1,5,Asian/PI,2002,285,180004
1,5,Asian/PI,2003,516,181859
1,5,Asian/PI,2004,511,184837
1,5,Asian/PI,2005,574,196268
1,5,Asian/PI,2006,520,216994
1,5,Asian/PI,2007,507,216784
1,5,Asian/PI,2008,498,228401
1,5,Asian/PI,2009,523,235839
1,5,Asian/PI,2010,498,240150
1,5,Asian/PI,2011,513,240324
1,5,Asian/PI,2012,570,246396
1,5,Asian/PI,2013,534,253834
1,5,Asian/PI,2014,548,249135
1,5,Asian/PI,2015,523,254520
1,5,Asian/PI,2016,554,250252
1,5,Asian/PI,2017,327,258586
1,5,Black,2001,108,633449
1,5,Black,2002,3765,623726
1,5,Black,2003,7917,624894
1,5,Black,2004,7450,620588
1,5,Black,2005,7667,628661
1,5,Black,2006,8367,651974
1,5,Black,2007,7690,636932
1,5,Black,2008,7768,632499
1,5,Black,2009,7216,646091
1,5,Black,2010,7156,660745
1,5,Black,2011,7557,674734
1,5,Black,2012,8004,695196
1,5,Black,2013,8383,700367
1,5,Black,2014,8643,682028
1,5,Black,2015,8265,679494
1,5,Black,2016,7999,681482
1,5,Black,2017,4917,680601
1,5,Hispanic,2001,70,681955
1,5,Hispanic,2002,2442,681145
1,5,Hispanic,2003,5273,689011
1,5,Hispanic,2004,5493,700651
1,5,Hispanic,2005,6191,747735
1,5,Hispanic,2006,7165,815370
1,5,Hispanic,2007,6575,830719
1,5,Hispanic,2008,6502,847296
1,5,Hispanic,2009,6356,863934
1,5,Hispanic,2010,6653,879055
1,5,Hispanic,2011,6596,901766
1,5,Hispanic,2012,7117,922544
1,5,Hispanic,2013,7207,924384
1,5,Hispanic,2014,7342,897598
1,5,Hispanic,2015,6614,916277
1,5,Hispanic,2016,6168,935027
1,5,Hispanic,2017,3790,908321
1,5,White,2001,160,2360881
1,5,White,2002,7540,2297472
1,5,White,2003,16404,2271786
1,5,White,2004,15011,2265646
1,5,White,2005,15160,2260157
1,5,White,2006,15156,2301891
1,5,White,2007,13235,2243046
1,5,White,2008,13360,2245969
1,5,White,2009,12965,2250817
1,5,White,2010,12959,2206693
1,5,White,2011,13136,2191913
1,5,White,2012,13974,2186995
1,5,White,2013,14112,2163827
1,5,White,2014,13980,2098704
1,5,White,2015,13593,2089020
1,5,White,2016,12947,2090189
1,5,White,2017,7887,2076216
1,6,AI/AN,2001,2,55424
1,6,AI/AN,2002,318,55795
1,6,AI/AN,2003,572,55838
1,6,AI/AN,2004,552,57098
1,6,AI/AN,2005,673,59155
1,6,AI/AN,2006,576,61872
1,6,AI/AN,2007,588,65988
1,6,AI/AN,2008,549,67829
1,6,AI/AN,2009,529,72227
1,6,AI/AN,2010,571,75881
1,6,AI/AN,2011,602,77860
1,6,AI/AN,2012,665,78298
1,6,AI/AN,2013,722,79871
1,6,AI/AN,2014,772,79326
1,6,AI/AN,2015,730,76940
1,6,AI/AN,2016,730,77273
1,6,AI/AN,2017,413,75836
1,6,Asian/PI,2001,3,175954
1,6,Asian/PI,2002,314,182598
1,6,Asian/PI,2003,544,183414
1,6,Asian/PI,2004,543,185084
1,6,Asian/PI,2005,500,188290
1,6,Asian/PI,2006,551,199905
1,6,Asian/PI,2007,504,220552
1,6,Asian/PI,2008,518,220468
1,6,Asian/PI,2009,540,232144
1,6,Asian/PI,2010,462,239732
1,6,Asian/PI,2011,492,243551
1,6,Asian/PI,2012,490,244012
1,6,Asian/PI,2013,498,250120
1,6,Asian/PI,2014,558,257880
1,6,Asian/PI,2015,550,253332
1,6,Asian/PI,2016,516,258707
1,6,Asian/PI,2017,281,254283
1,6,Black,2000,1,676315
1,6,Black,2001,111,658857
1,6,Black,2002,3829,635534
1,6,Black,2003,7772,626158
1,6,Black,2004,7308,627722
1,6,Black,2005,7528,624288
1,6,Black,2006,8292,632713
1,6,Black,2007,8105,656426
1,6,Black,2008,7701,641349
1,6,Black,2009,7020,638058
1,6,Black,2010,6604,653806
1,6,Black,2011,7087,662606
1,6,Black,2012,7308,676409
1,6,Black,2013,7954,696978
1,6,Black,2014,8240,702265
1,6,Black,2015,8350,684105
1,6,Black,2016,7722,681726
1,6,Black,2017,4750,683682
1,6,Hispanic,2001,83,681148
1,6,Hispanic,2002,2516,684609
1,6,Hispanic,2003,5206,682393
1,6,Hispanic,2004,5347,689048
1,6,Hispanic,2005,5935,700570
1,6,Hispanic,2006,7123,747005
1,6,Hispanic,2007,6597,812882
1,6,Hispanic,2008,6388,827370
1,6,Hispanic,2009,6014,842815
1,6,Hispanic,2010,6312,861629
1,6,Hispanic,2011,6134,882959
1,6,Hispanic,2012,6633,905206
1,6,Hispanic,2013,6631,926008
1,6,Hispanic,2014,7137,928558
1,6,Hispanic,2015,6548,902012
1,6,Hispanic,2016,6220,921072
1,6,Hispanic,2017,3626,939811
1,6,White,2000,2,2429644
1,6,White,2001,117,2401125
1,6,White,2002,7607,2354518
1,6,White,2003,15718,2289958
1,6,White,2004,14335,2263137
1,6,White,2005,14559,2256317
1,6,White,2006,14917,2249834
1,6,White,2007,13122,2290554
1,6,White,2008,12681,2231101
1,6,White,2009,11987,2232956
1,6,White,2010,11803,2241841
1,6,White,2011,12043,2207540
1,6,White,2012,12677,2192729
1,6,White,2013,13341,2188167
1,6,White,2014,13618,2165271
1,6,White,2015,12907,2100343
1,6,White,2016,12637,2090666
1,6,White,2017,7296,2091920
1,7,AI/AN,2001,5,57453
1,7,AI/AN,2002,337,56654
1,7,AI/AN,2003,507,57257
1,7,AI/AN,2004,521,57494
1,7,AI/AN,2005,641,59150
1,7,AI/AN,2006,534,61455
1,7,AI/AN,2007,536,64619
1,7,AI/AN,2008,482,69265
1,7,AI/AN,2009,483,71407
1,7,AI/AN,2010,501,74771
1,7,AI/AN,2011,495,75933
1,7,AI/AN,2012,616,77851
1,7,AI/AN,2013,651,78294
1,7,AI/AN,2014,673,79897
1,7,AI/AN,2015,707,79389
1,7,AI/AN,2016,714,76899
1,7,AI/AN,2017,361,77315
1,7,Asian/PI,2001,1,174968
1,7,Asian/PI,2002,300,179765
1,7,Asian/PI,2003,609,186251
1,7,Asian/PI,2004,509,186955
1,7,Asian/PI,2005,472,188879
1,7,Asian/PI,2006,453,192283
1,7,Asian/PI,2007,487,204244
1,7,Asian/PI,2008,546,225053
1,7,Asian/PI,2009,423,225205
1,7,Asian/PI,2010,435,237322
1,7,Asian/PI,2011,388,243417
1,7,Asian/PI,2012,449,247420
1,7,Asian/PI,2013,444,247781
1,7,Asian/PI,2014,533,254123
1,7,Asian/PI,2015,516,262185
1,7,Asian/PI,2016,532,257511
1,7,Asian/PI,2017,320,262967
1,7,Black,2000,1,698594
1,7,Black,2001,119,678854
1,7,Black,2002,3764,662429
1,7,Black,2003,7495,639861
1,7,Black,2004,6857,631309
1,7,Black,2005,6852,633901
1,7,Black,2006,7505,631599
1,7,Black,2007,7462,641441
1,7,Black,2008,7420,666434
1,7,Black,2009,6484,652015
1,7,Black,2010,6094,647258
1,7,Black,2011,6297,655556
1,7,Black,2012,6469,664173
1,7,Black,2013,6981,678174
1,7,Black,2014,7574,698919
1,7,Black,2015,7422,704247
1,7,Black,2016,7412,686236
1,7,Black,2017,4374,683775
1,7,Hispanic,2001,64,674670
1,7,Hispanic,2002,2512,684767
1,7,Hispanic,2003,5130,687718
1,7,Hispanic,2004,5047,685283
1,7,Hispanic,2005,5667,692618
1,7,Hispanic,2006,6607,704874
1,7,Hispanic,2007,6159,751196
1,7,Hispanic,2008,5890,817248
1,7,Hispanic,2009,5535,831735
1,7,Hispanic,2010,5708,846471
1,7,Hispanic,2011,5605,865467
1,7,Hispanic,2012,5709,886516
1,7,Hispanic,2013,6175,908913
1,7,Hispanic,2014,6646,930398
1,7,Hispanic,2015,6156,933277
1,7,Hispanic,2016,5915,907152
1,7,Hispanic,2017,3551,926184
1,7,White,2000,1,2493893
1,7,White,2001,141,2426104
1,7,White,2002,7366,2398745
1,7,White,2003,15065,2353095
1,7,White,2004,13520,2289605
1,7,White,2005,13689,2263749
1,7,White,2006,13861,2258547
1,7,White,2007,12530,2253243
1,7,White,2008,12187,2295291
1,7,White,2009,11644,2236662
1,7,White,2010,11096,2237145
1,7,White,2011,11176,2242497
1,7,White,2012,11542,2208241
1,7,White,2013,11898,2193701
1,7,White,2014,12741,2189414
1,7,White,2015,12537,2166731
1,7,White,2016,12065,2101902
1,7,White,2017,7114,2092138
1,8,AI/AN,2001,3,59562
1,8,AI/AN,2002,332,58844
1,8,AI/AN,2003,468,58208
1,8,AI/AN,2004,492,59046
1,8,AI/AN,2005,584,59675
1,8,AI/AN,2006,568,61495
1,8,AI/AN,2007,524,64143
1,8,AI/AN,2008,485,67827
1,8,AI/AN,2009,426,72813
1,8,AI/AN,2010,496,74294
1,8,AI/AN,2011,481,74734
1,8,AI/AN,2012,573,75864
1,8,AI/AN,2013,553,77781
1,8,AI/AN,2014,567,78205
1,8,AI/AN,2015,696,79881
1,8,AI/AN,2016,639,79353
1,8,AI/AN,2017,413,76864
1,8,Asian/PI,2002,292,178472
1,8,Asian/PI,2003,544,182726
1,8,Asian/PI,2004,489,188923
1,8,Asian/PI,2005,477,189483
1,8,Asian/PI,2006,446,191374
1,8,Asian/PI,2007,468,194593
1,8,Asian/PI,2008,478,206407
1,8,Asian/PI,2009,478,226847
1,8,Asian/PI,2010,423,226241
1,8,Asian/PI,2011,426,241081
1,8,Asian/PI,2012,427,246984
1,8,Asian/PI,2013,439,251100
1,8,Asian/PI,2014,437,251397
1,8,Asian/PI,2015,463,258063
1,8,Asian/PI,2016,458,265925
1,8,Asian/PI,2017,330,261219
1,8,Black,2001,99,701214
1,8,Black,2002,3673,681847
1,8,Black,2003,7245,665585
1,8,Black,2004,6427,643092
1,8,Black,2005,6478,634999
1,8,Black,2006,6989,637955
1,8,Black,2007,6646,635649
1,8,Black,2008,6709,645591
1,8,Black,2009,6152,670949
1,8,Black,2010,5602,655493
1,8,Black,2011,5633,649002
1,8,Black,2012,5694,657405
1,8,Black,2013,5932,666167
1,8,Black,2014,6565,680249
1,8,Black,2015,6634,701182
1,8,Black,2016,6690,706774
1,8,Black,2017,4061,688650
1,8,Hispanic,2001,61,673462
1,8,Hispanic,2002,2405,678407
1,8,Hispanic,2003,4793,688045
1,8,Hispanic,2004,4815,690696
1,8,Hispanic,2005,5148,688994
1,8,Hispanic,2006,5947,697310
1,8,Hispanic,2007,5504,709345
1,8,Hispanic,2008,5355,755940
1,8,Hispanic,2009,5273,821907
1,8,Hispanic,2010,5203,835201
1,8,Hispanic,2011,5029,850382
1,8,Hispanic,2012,5408,869216
1,8,Hispanic,2013,5470,890596
1,8,Hispanic,2014,5691,913690
1,8,Hispanic,2015,5733,935463
1,8,Hispanic,2016,5550,938792
1,8,Hispanic,2017,3367,912690
1,8,White,2001,176,2490492
1,8,White,2002,7149,2423400
1,8,White,2003,14583,2396511
1,8,White,2004,12881,2351404
1,8,White,2005,12916,2288919
1,8,White,2006,12798,2264131
1,8,White,2007,11841,2259359
1,8,White,2008,11604,2254779
1,8,White,2009,11124,2297430
1,8,White,2010,10309,2234266
1,8,White,2011,10207,2237690
1,8,White,2012,10342,2243200
1,8,White,2013,10803,2209030
1,8,White,2014,11342,2195029
1,8,White,2015,11714,2190819
1,8,White,2016,11565,2168124
1,8,White,2017,6865,2103415
1,9,AI/AN,2001,4,62229
1,9,AI/AN,2002,290,61005
1,9,AI/AN,2003,518,60445
1,9,AI/AN,2004,424,60058
1,9,AI/AN,2005,519,61057
1,9,AI/AN,2006,485,61735
1,9,AI/AN,2007,448,63820
1,9,AI/AN,2008,424,66767
1,9,AI/AN,2009,406,70727
1,9,AI/AN,2010,423,74893
1,9,AI/AN,2011,441,74260
1,9,AI/AN,2012,497,74670
